log_text,label
[WARN] Resource temporarily unavailable: memory,0
"WARN: Connection to CacheService timed out after 30000ms, retrying...",0
"[DEBUG] Response mismatch in /api/auth: expected HTTP true, got 0",1
[ERROR] Non-deterministic test result in TestAuthFlow,0
Type mismatch in Controller.cs: cannot convert float to string,1
FATAL: NullPointerException at CacheHandler.validate:128,1
ERROR: Authorization failure for read on cache,1
AssertionError: Expected 42 but got 0,1
Missing dependency: libssl required by utils...,1
ERROR: Schema validation error: invalid format,1
Out of memory error during read,1
[DEBUG] Resource temporarily unavailable: cache,0
API contract violation: missing required field 'user_id' !,1
"CONCURRENT ACCESS ISSUE DETECTED, MARKING AS FLAKY",0
[DEBUG] Missing dependency: libssl required by services,1
"CI infrastructure hiccup, restarting job !",0
"ERROR: CI infrastructure hiccup, restarting job",0
[INFO] Compilation error: undefined reference to 'init',1
"Connection to DatabaseService timed out after 1000ms, retrying...",0
Logic error: division by zero in validate,1
FATAL: NullPointerException at CacheHandler.transform:256...,1
NullReferenceException in org.project.core.PaymentService...,1
[DEBUG] Logic error: division by zero in compute,1
API contract violation: missing required field 'status' (see logs for details),1
[ERROR] Deadlock detected but recovered in EventBus...,0
"Build node worker-3 experiencing high load, test delayed",0
Jenkins agent disconnected temporarily during validate,0
Jenkins agent disconnected temporarily during build,0
Service CacheService temporarily unavailable,0
"WARN: Database connection pool exhausted, waiting for free connection...",0
"Possible race condition in Scheduler, test unreliable",0
Verification failed: result should not be null,1
Schema validation error: constraint violation,1
Build failed: syntax error in Module.go:42,1
"[INFO] Response mismatch in /api/payments: expected HTTP true, got 500",1
REGRESSION: Output differs from expected in TestAuthFlow,1
"Response mismatch in /api/data: expected HTTP true, got false",1
"Possible race condition in DataLayer, test unreliable",0
ERROR: Jenkins agent disconnected temporarily during deploy,0
NON-DETERMINISTIC TEST RESULT IN TESTCACHEINVALIDATION,0
Spurious failure in parallel test execution: TestCacheInvalidation,0
WARN: NullReferenceException in org.project.core.PaymentService,1
"Connection to MessageQueue timed out after 1000ms, retrying... [retryable]",0
Build failed: syntax error in Handler.ts:128...,1
SECURITY VIOLATION: INVALID TOKEN IN CACHESERVICE,1
"Socket timeout during read, will retry",0
Linker error: unresolved symbol 'process_data',1
Permission denied: user user123 lacks access to file lock,1
WARN: Random failure detected in PaymentTest.testDelete,0
NullReferenceException in com.app.services.DataRepository !,1
"Concurrent access issue detected, marking as flaky",0
"[ERROR] Timeout waiting for database, test marked as flaky",0
"Socket timeout during write, will retry",0
"Container startup timeout, extending deadline",0
Critical bug in CacheManager: data corruption detected,1
NullReferenceException in com.app.services.DataRepository...,1
"ERROR: Database connection pool exhausted, waiting for free connection",0
Type mismatch in Main.java: cannot convert int to string,1
"Socket timeout during read, will retry...",0
ValueError: Expected object but got null,1
"[DEBUG] CI infrastructure hiccup, restarting job",0
REGRESSION: Feature report-generation broken after commit def5678,1
"Thread timing issue in TestConcurrentAccess, intermittent failure",0
Build failed: syntax error in Module.go:42,1
Intermittent failure in TestUserLogin: connection reset by peer (see logs for details),0
"[INFO] Test assertion mismatch: expected=""success"", actual=500",1
Resource temporarily unavailable: cache !,0
"Connection to MessageQueue timed out after 30000ms, retrying...",0
Resource temporarily unavailable: database [retryable],0
"WARN: Concurrent access issue detected, marking as flaky",0
"[ERROR] Concurrent access issue detected, marking as flaky",0
Authorization failure for delete on database,1
"Cache miss caused timeout, retrying operation",0
TypeError: Cannot read property 'items' of undefined,1
"FLAKY: Test TestConcurrentAccess failed intermittently, known issue...",0
"Thread timing issue in TestUserLogin, intermittent failure",0
"Build node node-2 experiencing high load, test delayed (see logs for details)",0
[DEBUG] ASSERTION FAILED: RESULT != NULL AT MODULE.GO:128,1
"[WARN] Test TestUserLogin is unstable, skipping for now",0
SECURITY VIOLATION: INVALID TOKEN IN DATABASESERVICE,1
Resource temporarily unavailable: connection pool (see logs for details),0
"Test TestAuthFlow is unstable, skipping for now",0
Intermittent failure in TestConcurrentAccess: connection reset by peer,0
VERIFICATION FAILED: LIST SHOULD NOT BE EMPTY,1
ERROR: Temporary resource exhaustion in thread_pool [retryable],0
Jenkins agent disconnected temporarily during deploy,0
Service AuthService temporarily unavailable,0
"[ERROR] Network error: connection refused to worker-1:27017, attempt 3/3",0
Service CacheService temporarily unavailable,0
Security violation: invalid token in CacheService...,1
"FLAKY: Test TestUserLogin failed intermittently, known issue",0
RANDOM FAILURE DETECTED IN USERSERVICETEST.TESTDELETE !,0
Resource temporarily unavailable: cache,0
"Network error: connection refused to worker-1:6379, attempt 1/3",0
ERROR: Compilation error: undefined reference to 'main',1
PROCESS CRASHED WITH SIGNAL SIGSEGV...,1
"Database connection pool exhausted, waiting for free connection",0
"[WARN] Timeout waiting for cache, test marked as flaky",0
Jenkins agent disconnected temporarily during build,0
Jenkins agent disconnected temporarily during deploy...,0
"ERROR: Connection to DatabaseService timed out after 5000ms, retrying... (see logs for details)",0
Service MessageQueue temporarily unavailable (see logs for details),0
Security violation: invalid token in NotificationService,1
[DEBUG] Process crashed with signal SIGSEGV,1
Build failed: syntax error in Handler.ts:512,1
NON-DETERMINISTIC TEST RESULT IN TESTPAYMENTFLOW,0
"Database connection pool exhausted, waiting for free connection...",0
Verification failed: result should not be null [retryable],1
"Possible race condition in CacheManager, test unreliable",0
"Container startup timeout, extending deadline [retryable]",0
Process crashed with signal SIGSEGV,1
Build failed: syntax error in Controller.cs:128,1
Random failure detected in IntegrationTest.testValidation,0
Non-deterministic test result in TestCacheInvalidation,0
Temporary resource exhaustion in connection_pool,0
"FLAKY: Test TestAuthFlow failed intermittently, known issue",0
API contract violation: missing required field 'user_id',1
Build failed: syntax error in Controller.cs:512 (see logs for details),1
"[ERROR] Timeout waiting for memory, test marked as flaky (see logs for details)",0
"TEST TESTCONCURRENTACCESS IS UNSTABLE, SKIPPING FOR NOW !",0
Random failure detected in IntegrationTest.testValidation,0
"Build node worker-3 experiencing high load, test delayed",0
Resource temporarily unavailable: database,0
Type mismatch in Main.java: cannot convert string to string,1
AssertionError: Expected 42 but got 500,1
"Concurrent access issue detected, marking as flaky",0
Spurious failure in parallel test execution: TestConcurrentAccess,0
"Build node node-2 experiencing high load, test delayed",0
Spurious failure in parallel test execution: TestUserLogin,0
Temporary resource exhaustion in thread_pool,0
API contract violation: missing required field 'user_id',1
CRITICAL: Authentication bypass detected in /api/users...,1
"Cache miss caused timeout, retrying operation",0
[INFO] Test flapping: TestDataSync passed after 2 retries,0
Temporary resource exhaustion in memory_pool,0
"Network error: connection refused to api-host:5432, attempt 1/3",0
[ERROR] TypeError: Cannot read property 'name' of undefined !,1
Schema validation error: constraint violation,1
"Thread timing issue in TestAuthFlow, intermittent failure",0
Intermittent failure in TestAPIEndpoint: connection reset by peer,0
Permission denied: user admin lacks access to memory,1
"[WARN] Build node worker-3 experiencing high load, test delayed...",0
"Socket timeout during execute, will retry",0
Stack overflow in recursive call at validate,1
Non-deterministic test result in TestPaymentFlow...,0
"[ERROR] Socket timeout during delete, will retry",0
Intermittent failure in TestAPIEndpoint: connection reset by peer,0
"[ERROR] Database connection pool exhausted, waiting for free connection",0
API contract violation: missing required field 'status',1
Intermittent failure in TestUserLogin: connection reset by peer,0
Temporary resource exhaustion in thread_pool,0
"Possible race condition in AuthModule, test unreliable",0
Authorization failure for execute on connection pool,1
[INFO] Random failure detected in PaymentTest.testQuery,0
Non-deterministic test result in TestConcurrentAccess,0
[WARN] Deadlock detected but recovered in AuthModule !,0
ERROR: Permission denied: user test_user lacks access to cache,1
Compilation error: undefined reference to 'main',1
"CI infrastructure hiccup, restarting job",0
Heap corruption detected in default_allocator,1
"Container startup timeout, extending deadline",0
"Container startup timeout, extending deadline",0
WARN: FATAL: NullPointerException at DataRepository.validate:128,1
[WARN] Deadlock detected but recovered in CacheManager !,0
[DEBUG] Intermittent failure in TestUserLogin: connection reset by peer,0
"BUG: Incorrect calculation in processPayment: expected 200, got 0",1
Spurious failure in parallel test execution: TestAPIEndpoint,0
"ERROR: Cache miss caused timeout, retrying operation",0
[INFO] Temporary resource exhaustion in connection_pool,0
INTERMITTENT FAILURE IN TESTUSERLOGIN: CONNECTION RESET BY PEER,0
"[ERROR] CONNECTION TO AUTHSERVICE TIMED OUT AFTER 5000MS, RETRYING...",0
WARN: TypeError: Cannot read property 'id' of undefined,1
"WARN: Container startup timeout, extending deadline",0
[ERROR] Schema validation error: missing required field [retryable],1
"[ERROR] Possible race condition in AuthModule, test unreliable",0
"[WARN] Concurrent access issue detected, marking as flaky",0
CRITICAL: AUTHENTICATION BYPASS DETECTED IN /API/DATA,1
"TEST ASSERTION MISMATCH: EXPECTED=[1,2,3], ACTUAL=""ERROR""",1
[WARN] Type mismatch in Main.java: cannot convert float to int...,1
Heap corruption detected in custom_allocator,1
Test flapping: TestPaymentFlow passed after 2 retries,0
"Container startup timeout, extending deadline",0
INTERMITTENT FAILURE IN TESTUSERLOGIN: CONNECTION RESET BY PEER,0
"Possible race condition in DataLayer, test unreliable",0
[DEBUG] Security violation: invalid token in AuthService,1
Non-deterministic test result in TestPaymentFlow,0
"Response mismatch in /api/data: expected HTTP true, got false",1
HEAP CORRUPTION DETECTED IN CUSTOM_ALLOCATOR...,1
Random failure detected in PaymentTest.testDelete,0
[WARN] Schema validation error: constraint violation,1
"[WARN] Possible race condition in Scheduler, test unreliable",0
REGRESSION: Output differs from expected in TestPaymentFlow (see logs for details),1
"[INFO] Socket timeout during write, will retry (see logs for details)",0
ValueError: Expected array but got object,1
Integration test failed: service UserService returned unexpected status 500,1
Assertion failed: x > 0 at Service.py:1024,1
"BUG: INCORRECT CALCULATION IN PROCESSPAYMENT: EXPECTED [1,2,3], GOT 0",1
CRITICAL: AUTHENTICATION BYPASS DETECTED IN /API/DATA [RETRYABLE],1
Logic error: division by zero in execute,1
"[INFO] Test assertion mismatch: expected=200, actual=500",1
"Build node worker-3 experiencing high load, test delayed !",0
[ERROR] Heap corruption detected in default_allocator,1
Jenkins agent disconnected temporarily during test (see logs for details),0
ERROR: Resource temporarily unavailable: memory,0
"Response mismatch in /api/users: expected HTTP 200, got null",1
Intermittent failure in TestConcurrentAccess: connection reset by peer,0
Out of memory error during write,1
[WARN] FATAL ERROR: Segmentation fault in EventBus...,1
"Network error: connection refused to db-server:9200, attempt 1/3",0
REGRESSION: Output differs from expected in TestDataSync,1
